# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.193479143785210028e-01,7.914137738278143389e-03
1.476670468100590716e-01,5.845680042185041891e-01,1.444203181699761467e-02
1.794425301857724697e-01,8.058400287139735330e-01,1.982166372154740494e-02
2.180555671360417669e-01,9.916665249748477517e-01,2.424185616085742720e-02
2.649774850465789755e-01,1.149204796206284129e+00,2.784742254063955411e-02
3.219962163947186484e-01,1.284515438377973995e+00,3.074207703994992491e-02
3.912844268798491010e-01,1.402743151789974441e+00,3.299125197779419899e-02
4.754823035902082662e-01,1.508206457963218838e+00,3.462400549229150554e-02
5.777981578011381902e-01,1.604362200993946219e+00,3.563019267109959753e-02
7.021306758161000028e-01,1.693633596360852200e+00,3.595056279871856886e-02
8.532174761478656944e-01,1.777269418563112158e+00,3.548246444186949067e-02
1.036815633725144625e+00,1.854781067160843122e+00,3.417564728944303548e-02
1.259921049894873413e+00,1.926184837114614412e+00,3.220511479894656165e-02
1.531035027186919528e+00,1.991049158549502929e+00,2.977517666768219468e-02
1.860488206518050802e+00,2.048807942565026519e+00,2.729483076375494033e-02
2.260834210274509815e+00,2.098287521023191715e+00,2.524490604170907121e-02
2.747327990814637744e+00,2.138826011763540258e+00,2.377438673535700250e-02
3.338507111583890463e+00,2.171538477784107801e+00,2.299917318264575739e-02
4.056898110222107334e+00,2.196635292398165351e+00,2.295660706024122213e-02
4.929874859219732564e+00,2.219575394653631850e+00,2.319370544753709615e-02
5.990701631458082765e+00,2.241892812226979892e+00,2.349865146011323805e-02
7.279800616041338657e+00,2.261406236919477397e+00,2.418697652756860578e-02
8.846292182376176427e+00,2.278314453617447555e+00,2.505676692592591001e-02
1.074986658336873369e+01,2.294271769651233583e+00,2.583811130139991932e-02
1.306305841790402233e+01,2.310485830599172008e+00,2.634712182415686541e-02
1.587401051968200072e+01,2.322298445225378760e+00,2.682133901887560554e-02
1.928983258879170748e+01,2.331423813149898550e+00,2.716915454008813832e-02
2.344068254473251400e+01,2.336531511824301521e+00,2.740481594030755655e-02
2.848472611847307334e+01,2.334995304470571131e+00,2.727794642346586043e-02
3.461416366592753491e+01,2.324917351039833324e+00,2.681441614401831181e-02
4.206255385108273970e+01,2.306143276448262114e+00,2.576303435790868249e-02
5.111371326347565969e+01,2.277128399240857526e+00,2.408854380544570017e-02
6.211253108478470608e+01,2.239764634995417669e+00,2.184020667772943944e-02
7.547811089113595528e+01,2.198610092429227336e+00,1.933007173068893719e-02
9.171974035188149799e+01,2.160181210566407994e+00,1.710682563173653720e-02
1.114562973409620952e+02,2.121460519283108859e+00,1.457801719812739684e-02
1.354398319194774558e+02,2.084345765574604936e+00,1.219824591663000793e-02
1.645842227672370655e+02,2.052257375259020300e+00,1.004595165310350965e-02
2.000000000000000284e+02,2.026261976442405466e+00,8.305881653348229018e-03
