# duxdy*kolmogorov_time,p_x
-1.937500000000000000e+00,4.555149999999999477e-01
-1.812500000000000000e+00,8.477332727272727242e-01
-1.687500000000000000e+00,9.431334210526315376e-01
-1.562500000000000000e+00,9.265597999999998224e-01
-1.437500000000000000e+00,9.836807525773195726e-01
-1.312500000000000000e+00,9.751285192307690419e-01
-1.187500000000000000e+00,9.779634709976802176e-01
-1.062500000000000000e+00,9.896004184049081998e-01
-9.375000000000000000e-01,9.861336481707317914e-01
-8.125000000000000000e-01,9.905270157430730027e-01
-6.875000000000000000e-01,9.946733959338385223e-01
-5.625000000000000000e-01,9.941616094663026093e-01
-4.375000000000000000e-01,9.930804894566098717e-01
-3.125000000000000000e-01,9.933626345500221611e-01
-1.875000000000000000e-01,9.941991651121356854e-01
-6.250000000000000000e-02,9.940235189306196872e-01
6.250000000000000000e-02,9.941565689280202900e-01
1.875000000000000000e-01,9.938032078425459437e-01
3.125000000000000000e-01,9.929868375119690338e-01
4.375000000000000000e-01,9.921262050727054360e-01
5.625000000000000000e-01,9.923328128746924381e-01
6.875000000000000000e-01,9.934813935615922631e-01
8.125000000000000000e-01,9.919979216745439254e-01
9.375000000000000000e-01,9.945655571245183291e-01
1.062500000000000000e+00,9.945007437185927612e-01
1.187500000000000000e+00,9.857659736842104836e-01
1.312500000000000000e+00,9.825783880597016573e-01
1.437500000000000000e+00,9.778980816326531267e-01
1.562500000000000000e+00,9.794884749999998030e-01
1.687500000000000000e+00,9.813429259259257575e-01
1.812500000000000000e+00,9.653566923076921658e-01
1.937500000000000000e+00,9.892600909090909500e-01
