# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.310624944766203337e-01,4.408781922975501533e-01,3.507790453095208649e-01
-8.006249999999999201e-01,2.379012525434342495e-01,4.591632625505129850e-01,3.555823737949208030e-01
-7.743750000000000355e-01,2.515922527478777759e-01,4.599838946522783467e-01,3.715702572302960194e-01
-7.481249999999999289e-01,2.659421650314469643e-01,4.551064210740803917e-01,3.912268482530918967e-01
-7.218750000000000444e-01,2.858980410125162575e-01,4.828324640598372630e-01,4.288063036423360175e-01
-6.956249999999999378e-01,3.009983401284852533e-01,4.882831047646500888e-01,4.334297725651430899e-01
-6.693750000000000533e-01,3.233588618355392463e-01,4.981174269706595825e-01,4.476956103745624582e-01
-6.431249999999999467e-01,3.578694303874488392e-01,5.078890367508005488e-01,4.461963552129831201e-01
-6.168750000000000622e-01,3.664405458623420375e-01,5.065450543239264913e-01,4.788016683256824946e-01
-5.906249999999999556e-01,3.998532411948044207e-01,5.323391910340435906e-01,4.921734182424208903e-01
-5.643749999999999600e-01,4.084686000071091616e-01,5.587374271842634466e-01,5.111478155892011932e-01
-5.381249999999999645e-01,4.489361192729470207e-01,5.784196737384910136e-01,5.066660869011501145e-01
-5.118749999999999689e-01,4.492314893878668336e-01,5.825593417424707043e-01,4.953729980720588122e-01
-4.856249999999999734e-01,4.390547838538564895e-01,6.135402543852398471e-01,5.142725045536249429e-01
-4.593749999999999778e-01,4.582420492967038128e-01,5.897372226419806962e-01,5.567131386798036541e-01
-4.331249999999999822e-01,4.956684728805108575e-01,6.000890180965153808e-01,5.827592069881564196e-01
-4.068749999999999867e-01,5.100712549632544501e-01,6.420029588269831056e-01,6.066455931406913304e-01
-3.806249999999999911e-01,5.627666774949688921e-01,6.390250907073421471e-01,6.047220469454015479e-01
-3.543749999999999956e-01,5.417829090119775648e-01,6.249659346364677681e-01,6.388773303579112772e-01
-3.281250000000000000e-01,5.644842547274860900e-01,6.754836562887717166e-01,6.701844851445389883e-01
-3.018749999999999489e-01,5.982425282287837653e-01,7.072675511546149263e-01,6.705021076079773490e-01
-2.756249999999999534e-01,5.979129398536997542e-01,7.110155723124464977e-01,7.167671816009950625e-01
-2.493749999999999578e-01,6.175244286123482418e-01,7.037567440564034271e-01,7.260506551357359672e-01
-2.231249999999999623e-01,5.923131931872154254e-01,7.383414974069854031e-01,7.276710680286937460e-01
-1.968749999999999667e-01,6.567659149350307812e-01,7.321960555331668008e-01,7.172498110310823183e-01
-1.706249999999999711e-01,6.483887930436608160e-01,6.818910802749825750e-01,7.405398465726049650e-01
-1.443749999999999756e-01,6.558041777238989845e-01,6.799775952832995962e-01,7.477068879688616443e-01
-1.181249999999999800e-01,6.740913323595639772e-01,7.109573375558452257e-01,7.278540274722558046e-01
-9.187499999999998446e-02,6.801204516083895202e-01,7.408618968828696305e-01,7.601216785750529725e-01
-6.562499999999998890e-02,6.837431534133781019e-01,7.091265916343850728e-01,7.615242316961582381e-01
-3.937499999999999334e-02,7.170956595009916335e-01,7.305012278420293104e-01,7.633990306627672640e-01
-1.312499999999999778e-02,7.426646610063645237e-01,7.276216491551030785e-01,7.491473568135216254e-01
1.312499999999999778e-02,7.594445008142102216e-01,7.147265159606160934e-01,7.646651483002970817e-01
3.937499999999999334e-02,7.479312943803678726e-01,6.987490583492108609e-01,7.735690132049850565e-01
6.562499999999998890e-02,7.585468450349456271e-01,6.754351499596265018e-01,7.331388512477762243e-01
9.187499999999998446e-02,7.918854964349979486e-01,6.544748106821242084e-01,7.497360868061619943e-01
1.181249999999999800e-01,8.141533248647657706e-01,6.920187912335813429e-01,7.484408793593368969e-01
1.443749999999999756e-01,7.729106635401342684e-01,6.638981703734907480e-01,7.609172210277007631e-01
1.706249999999999711e-01,8.133307039733774779e-01,6.788415538856432674e-01,7.418002777351946353e-01
1.968750000000000222e-01,8.196456342863400746e-01,6.661066444649993423e-01,7.460725699357141361e-01
2.231250000000000178e-01,7.635695010941675465e-01,6.550091228831419476e-01,7.145144690307969615e-01
2.493750000000000133e-01,7.543958128475301006e-01,6.339520883422837816e-01,7.398077395742562734e-01
2.756250000000000089e-01,7.771407858383287959e-01,6.489861118381640148e-01,7.250075436840015541e-01
3.018750000000000044e-01,7.689428136022599114e-01,6.436063144993794394e-01,7.177560502651665342e-01
3.281250000000000000e-01,7.463452120030824588e-01,6.074337953056557771e-01,6.738559604910956402e-01
3.543749999999999956e-01,7.390583998091955209e-01,5.964218883147247574e-01,6.613018628910291019e-01
3.806249999999999911e-01,7.217950012145250005e-01,5.957490656858881461e-01,6.221360575444765395e-01
4.068749999999999867e-01,7.474774388017778604e-01,6.043548826473740254e-01,6.220852906055144294e-01
4.331249999999999822e-01,7.151963231501936580e-01,6.125895077404982514e-01,6.279693288083656455e-01
4.593749999999999778e-01,6.841631327593591383e-01,5.854300855900945733e-01,6.115487360031764963e-01
4.856249999999999734e-01,7.116672634648227858e-01,5.668869702763464913e-01,5.991462614668375819e-01
5.118749999999999689e-01,6.778481478119537940e-01,5.561407478657979242e-01,5.534199748190866686e-01
5.381249999999999645e-01,6.894589830713635514e-01,5.710539788106305803e-01,5.276169275626488853e-01
5.643749999999999600e-01,6.879313586997760632e-01,5.368730602959153053e-01,5.178549901275694145e-01
5.906249999999999556e-01,6.792796456679282002e-01,5.191797361208190242e-01,5.081812071450493296e-01
6.168749999999999512e-01,6.418361120136254483e-01,5.116841700769965140e-01,5.027413474253552561e-01
6.431249999999999467e-01,6.211040196673338620e-01,4.901150867005883982e-01,4.908133685554888492e-01
6.693749999999999423e-01,6.090481283333993856e-01,4.722650889880074532e-01,4.692720857834367099e-01
6.956249999999999378e-01,5.980832586787999672e-01,4.758957629485987550e-01,4.703518424095905481e-01
7.218749999999999334e-01,5.893092553874211825e-01,4.591215811360249144e-01,4.518533314158718062e-01
7.481249999999999289e-01,5.637425783601347495e-01,4.392227106640482770e-01,4.028764129568715990e-01
7.743749999999999245e-01,5.475468671898537920e-01,4.662521857679508552e-01,4.122060408270727394e-01
8.006249999999999201e-01,5.257910323692831511e-01,4.584688001669516844e-01,3.842523944075701414e-01
8.268749999999999156e-01,4.923680904821903237e-01,4.350812318439548076e-01,3.781720813312314244e-01
